"Path","Exists","BlobHash","SizeBytes","FileName","BackupStyle","BackupReason","ProjectIncluded","TextReferenced","ReferenceEvidence","DuplicateCount","CanonicalPath","Classification","ProposedAction"
"Accounts/Reports/Employee ID Report Data.rpt","True","4237b346ac7e7868b9236069b8e97cfcdb5fbc1d","6901760","Employee ID Report Data.rpt","False","","True","True","Accounts/Reports/Employee ID Report Data.vb:30; Accounts/Accounts.vbproj:1734; Accounts/Accounts.vbproj:2622","1","","Protected by static or project reference","Retain"
"Accounts/Reports/Employee ID Report.rpt","True","d32435560519908a0b446ddba47a8c3d54b590b1","6901760","Employee ID Report.rpt","False","","True","True","Accounts/Reports/Employee ID Report.vb:30; Accounts/Accounts.vbproj:1740; Accounts/Accounts.vbproj:2626","1","","Protected by static or project reference","Retain"
"Accounts/Reports/Employee ID Report2.rpt","True","a88d1f83e50ab2452bf8e322cbc052248c4ff087","6901760","Employee ID Report2.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/Employee ID Report3.rpt","True","14aa22886d708541396417cca9e8110f42d783ec","6903808","Employee ID Report3.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/Employee Medical Report All.rpt","True","e8c29c98ac1b831569ec3741d9dbfface4f7a5ae","94208","Employee Medical Report All.rpt","False","","True","True","Accounts/Reports/Employee Medical Report All.vb:30; Accounts/Accounts.vbproj:1746; Accounts/Accounts.vbproj:2630","1","","Protected by static or project reference","Retain"
"Accounts/Reports/Employee Medical Report.rpt","True","fb2c2a2173809a075f98f4d0efcd33e762f1babb","95744","Employee Medical Report.rpt","False","","True","True","Accounts/Reports/Employee Medical Report.vb:30; Accounts/PresentationLayer/Views/Forms/Reports/EmployeeMedicalReport.vb:40; Accounts/Accounts.vbproj:1752; Accounts/Accounts.vbproj:2634","1","","Protected by static or project reference","Retain"
"Accounts/Reports/Employee Payroll Details.rpt","True","88764b45f7f65a6362122d44cc7d03545292413a","828928","Employee Payroll Details.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/Employee Receivable Journal.rpt","True","9bf9a8716421f31e6c1268d89b1c050f89a99c85","466432","Employee Receivable Journal.rpt","False","","True","True","Accounts/Reports/Employee Receivable Journal.vb:30; Accounts/PresentationLayer/Presenters/ErJournalPresenter.vb:220; Accounts/Accounts.vbproj:1758; Accounts/Accounts.vbproj:2638","1","","Protected by static or project reference","Retain"
"Accounts/Reports/Expiry Label.rpt","True","5ea1e5a5e05514b2b8d58000dc6f82efe1f855e2","12288","Expiry Label.rpt","False","","False","True","Accounts/PresentationLayer/Views/Forms/Reports/SterilizationLabelPrinting.vb:41","1","","Protected by static or project reference","Retain"
"Accounts/Reports/General Journal.rpt","True","2a971535910d5717dc728152d92e140c0f4e55d2","463872","General Journal.rpt","False","","True","True","Accounts/Reports/General Journal.vb:30; Accounts/PresentationLayer/Presenters/GeneralJournalPresenter.vb:79; Accounts/Accounts.vbproj:1764; Accounts/Accounts.vbproj:2642","1","","Protected by static or project reference","Retain"
"Accounts/Reports/GL Ledger List Transaction with missing Revenue Cost Center.rpt","True","c0d8bf9495e76db0fe2e2229964e516439c62404","1610240","GL Ledger List Transaction with missing Revenue Cost Center.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/HR Employee Info.rpt","True","afe09dedcaaee05253bdb93ea7cb3a5750b61444","140800","HR Employee Info.rpt","False","","True","True","Accounts/Reports/HR Employee Info.vb:30; Accounts/PresentationLayer/Presenters/ReportPresenter.vb:100; Accounts/PresentationLayer/Presenters/ApArEmReportPresenter.vb:71; Accounts/Accounts.vbproj:1770; Accounts/Accounts.vbproj:2646","2","Accounts/Reports/HR Employee Info.rpt","Protected by static or project reference","Retain"
"Accounts/Reports/HR Employee Info2.rpt","True","ccf36e8690e681affe41002f4b3118ae8ef8e8b1","132608","HR Employee Info2.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/HR Id Printing Card Printer Back.rpt","True","86520d6420ef162298a96a06121981c071d4d55c","661504","HR Id Printing Card Printer Back.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/HR Id Printing Card Printer Front with watermark.rpt","True","731c511b056983d8329015b72079fe30aeacdd00","1143808","HR Id Printing Card Printer Front with watermark.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/HR Id Printing Card Printer Front.rpt","True","1f58e105b86ab0623ab705be6b95a063925ce3fd","829952","HR Id Printing Card Printer Front.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/HR Id Printing Card Printer.rpt","True","2819f1986fe81acd572fd574429d800afc0ea7ea","7021056","HR Id Printing Card Printer.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/HR Id Printing.rpt","True","69e10f561bbeec5de46e9ca8d2bf5e3049e7365f","7019520","HR Id Printing.rpt","False","","True","True","Accounts/Reports/HR Id Printing.vb:30; Accounts/PresentationLayer/Presenters/EmployeeIdPrintingPresenter.vb:57; Accounts/Accounts.vbproj:1776; Accounts/Accounts.vbproj:2650","1","","Protected by static or project reference","Retain"
"Accounts/Reports/HR Id PrintingData.rpt","True","41051de917a6e42e491558166851615b9115cb89","25600","HR Id PrintingData.rpt","False","","True","True","Accounts/Reports/HR Id PrintingData.vb:30; Accounts/Accounts.vbproj:1782; Accounts/Accounts.vbproj:2654","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IB Food Delivery Summary.rpt","True","3777c60b7767b438a652b83794afc53b39adbb0c","51200","IB Food Delivery Summary.rpt","False","","True","True","Accounts/Reports/IB Food Delivery Summary.vb:30; Accounts/Accounts.vbproj:1788; Accounts/Accounts.vbproj:2658","2","Accounts/Reports/IB Food Delivery Summary.rpt","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/BarcodePharmacy.rpt","True","14e05cb66297b1c770f1ccc9315e8e088d312ebc","15872","BarcodePharmacy.rpt","False","","True","True","Accounts/Reports/IGroup/BarcodePharmacy.vb:30; Accounts/PresentationLayer/Views/Forms/MainForm.vb:1137; Accounts/Accounts.vbproj:1794; Accounts/Accounts.vbproj:2662","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/BarcodePharmacy2.rpt","True","78cc4fc749d851e05072587cc544473295d717a8","15872","BarcodePharmacy2.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/BarcodePharmacyOkZebra.rpt","True","5c556871ce93fbdd558a5ed50cd4f9fd04e30aef","15872","BarcodePharmacyOkZebra.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/BarcodePharmacyx.rpt","True","a6bc6ca0499f6c06301caf45bd49a360d82f48e8","15872","BarcodePharmacyx.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Doctor Per Cash Company Test.rpt","True","45d026ba3b98c2066ce37b9b7793bf820ba24a09","61440","Cash Income Summary Per Month Per Service Per Doctor Per Cash Company Test.rpt","True","Archive-style filename","False","False","","1","","Archive-style filename retained pending runtime validation","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Doctor Per Cash Company.rpt","True","4b488f318ac1509ca9d41140ff68718128f9ad45","59392","Cash Income Summary Per Month Per Service Per Doctor Per Cash Company.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Doctor Per Month.rpt","True","71d181cc33cb96a299f2b39e0328c96651282720","58880","Cash Income Summary Per Month Per Service Per Doctor Per Month.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Doctor.rpt","True","db5df67fbe97e6d6cff02273994c45da03a73aae","58880","Cash Income Summary Per Month Per Service Per Doctor.rpt","False","","True","True","Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Doctor.vb:30; Accounts/PresentationLayer/Views/Forms/Reports/IGroup/CashIncomePerDoctorPerService.vb:39; Accounts/Accounts.vbproj:1800; Accounts/Accounts.vbproj:2666","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Selected Doctor Per Month.rpt","True","9c73e2861ab123078dd7ba1ddab045dd248df8db","58880","Cash Income Summary Per Month Per Service Per Selected Doctor Per Month.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Month Per Service Per Selected Doctor Per Year.rpt","True","8375f9873c7f2d34ee5a6922e19a2f03d1a40cdc","58880","Cash Income Summary Per Month Per Service Per Selected Doctor Per Year.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Supplies Consumption Per Service Per Doctor.rpt","True","a0adf97b663fd4eb022d8896740675831439dd43","60928","Cash Income Summary Per Supplies Consumption Per Service Per Doctor.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Income Summary Per Supplies Consumpton Per Service Per Doctor.rpt","True","6b48f4e3d300a734a523cde131916d318e5247c0","60928","Cash Income Summary Per Supplies Consumpton Per Service Per Doctor.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/Cash Revenue Sale Vat and Revenue Posting Summary.rpt","True","b7203c397b11ba47bcf5b5c4e0b21fac959d72ec","97280","Cash Revenue Sale Vat and Revenue Posting Summary.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/CBCReportDyMind.rpt","True","f50ee3b9a5b3d3a4f72a1c70717344b9c3465c70","61952","CBCReportDyMind.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/CBCReportDyMindByInvoiceNo.rpt","True","4851c5f7b406554dd7c2d84b0e63c4a09d55a1e8","59904","CBCReportDyMindByInvoiceNo.rpt","False","","False","True","Accounts/PresentationLayer/Views/Forms/Reports/IGroup/IqamaCbcReport2.vb:31; Accounts/PresentationLayer/Views/Forms/Reports/IGroup/IqamaCbcReport.vb:40; Accounts/PresentationLayer/Views/Forms/Reports/IGroup/IqamaCbcReport.vb:62","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/CBCReportDyMindBySampleID.rpt","True","97d888e89c26f74ced3c4f94b0fad9c018e12312","61440","CBCReportDyMindBySampleID.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/CBCReportDyMindBySampleNo.rpt","True","b7dfd5ab9c41c40eabdd462d79fd2c72dc20136e","59904","CBCReportDyMindBySampleNo.rpt","False","","False","True","Accounts/PresentationLayer/Views/Forms/Reports/IGroup/IqamaCbcReport.vb:37; Accounts/PresentationLayer/Views/Forms/Reports/IGroup/IqamaCbcReport.vb:59","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/CBCReportDyMindOK.rpt","True","02036956576da8abf36e3cf33ba2f3164fd3a607","61440","CBCReportDyMindOK.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/CBCReportDyMindTest.rpt","True","c3e34f867baed5e3ed36690b51f2442cbe15282e","59392","CBCReportDyMindTest.rpt","True","Archive-style filename","False","False","","1","","Archive-style filename retained pending runtime validation","Retain"
"Accounts/Reports/IGroup/Clinic Test Summary.rpt","True","d0bf4b37401e4bf99f542f6929dffe6ae51e1f98","49152","Clinic Test Summary.rpt","False","","False","True","Accounts/PresentationLayer/Views/Forms/Reports/IGroup/ClinicTestSummary.vb:50","1","","Protected by static or project reference","Retain"
"Accounts/Reports/IGroup/ClinicBillPrint.rpt","True","13270bbc592a443cb274329fc13a0dde6319371c","12831744","ClinicBillPrint.rpt","False","","False","False","","1","","No static reference found; retained because reports are loaded dynamically","Retain"
"Accounts/Reports/IGroup/ClinicBillPrintTrial.rpt","True","66fd8df00b5536a12fa5723841b03562a083db29","12811264","ClinicBillPrintTrial.rpt","True","Archive-style filename","False","False","","1","","Archive-style filename retained pending runtime validation","Retain"
